Fecha,RegionHidrologica,NombreEmbalse,VertimientosVolumenMilesM,VertimientosEnergiaKwh
2018-11-16,ANTIOQUIA,RIOGRANDE2,307.411,572911.63366
2018-11-16,ANTIOQUIA,TRONERAS,115.517,20969.5443
2018-11-17,ANTIOQUIA,PENOL,285.984,358369.728
2018-11-17,ANTIOQUIA,PLAYAS,2480.717,1070773.92952
2018-11-17,ANTIOQUIA,RIOGRANDE2,224.64,418654.08
2018-11-17,CENTRO,TOPOCORO,6191.784,2244005.718
2018-11-18,ANTIOQUIA,PENOL,505.699,633697.03577
2018-11-18,ANTIOQUIA,PLAYAS,3012.422,1300278.48494
2018-11-18,CENTRO,TOPOCORO,27816.804,10081273.383
2018-11-19,ANTIOQUIA,PENOL,663.638,831612.15155
2018-11-19,ANTIOQUIA,PLAYAS,2656.541,1146666.40552
2018-11-19,ANTIOQUIA,RIOGRANDE2,676.426,1260632.58866
2018-11-19,CENTRO,TOPOCORO,27821.916,10083126.057
2018-11-20,ANTIOQUIA,AMANI,272.16,151411.68
2018-11-20,ANTIOQUIA,PENOL,724.81,908267.46444
2018-11-20,ANTIOQUIA,PLAYAS,964.656,416383.044
2018-11-20,ANTIOQUIA,RIOGRANDE2,505.094,941326.85133
2018-11-20,CENTRO,TOPOCORO,19538.064,7080920.028
2018-11-21,ANTIOQUIA,AMANI,951.552,529380.096
2018-11-21,ANTIOQUIA,PENOL,853.459,1069478.95577
2018-11-21,ANTIOQUIA,PLAYAS,1083.456,467661.744
2018-11-21,ANTIOQUIA,RIOGRANDE2,248.314,462774.52466
2018-11-22,ANTIOQUIA,AMANI,1768.752,984015.696
2018-11-22,ANTIOQUIA,PENOL,787.968,987411.456
2018-11-22,ANTIOQUIA,PLAYAS,256.867,110873.78647
2018-11-22,ANTIOQUIA,RIOGRANDE2,519.091,967412.59366
2018-11-23,ANTIOQUIA,AMANI,5618.304,3125649.792
2018-11-23,ANTIOQUIA,PENOL,1112.054,1393527.22355
2018-11-23,ANTIOQUIA,PLAYAS,1188.95,513197.05694
2018-11-23,ANTIOQUIA,RIOGRANDE2,1166.4,2173780.8
2018-11-24,ANTIOQUIA,AMANI,4570.56,2542754.88
2018-11-24,ANTIOQUIA,PENOL,1412.899,1770519.43577
2018-11-24,ANTIOQUIA,PLAYAS,1662.854,717752.45294
2018-11-24,ANTIOQUIA,RIOGRANDE2,1234.31,2300342.40333
2018-11-25,ANTIOQUIA,AMANI,2551.968,1419744.864
2018-11-25,ANTIOQUIA,PENOL,1571.875,1969734.02777
2018-11-25,ANTIOQUIA,PLAYAS,2594.592,1119926.808
2018-11-25,ANTIOQUIA,RIOGRANDE2,3172.176,5911878.672
2018-11-26,ANTIOQUIA,AMANI,1231.488,685117.824
2018-11-26,ANTIOQUIA,PENOL,1606.09,2012609.22444
2018-11-26,ANTIOQUIA,PLAYAS,2150.842,928387.05105
2018-11-26,ANTIOQUIA,PORCE II,7591.968,4703645.952
2018-11-26,ANTIOQUIA,RIOGRANDE2,4828.378,8998487.13266
2018-11-27,ANTIOQUIA,AMANI,905.184,503584.032
2018-11-27,ANTIOQUIA,PENOL,1533.427,1921554.41177
2018-11-27,ANTIOQUIA,PLAYAS,2300.486,992979.22094
2018-11-27,ANTIOQUIA,RIOGRANDE2,4077.302,7598731.82733
2018-11-28,ANTIOQUIA,AMANI,374.976,208611.648
2018-11-28,ANTIOQUIA,PENOL,1892.333,2371303.50822
2018-11-28,ANTIOQUIA,PLAYAS,4982.688,2150721.912
2018-11-28,ANTIOQUIA,PORCE III,4928.861,4369024.53808
2018-11-28,ANTIOQUIA,RIOGRANDE2,4452.365,8297724.23833
2018-11-29,ANTIOQUIA,PENOL,1905.034,2387219.27244
2018-11-29,ANTIOQUIA,PLAYAS,6143.04,2651574.96
2018-11-29,ANTIOQUIA,PORCE III,12703.91,11260957.55583
2018-11-29,ANTIOQUIA,RIOGRANDE2,4084.56,7612258.32
2018-11-30,ANTIOQUIA,AMANI,379.008,210854.784
2018-11-30,ANTIOQUIA,PENOL,2166.998,2715489.27155
2018-11-30,ANTIOQUIA,PLAYAS,2610.576,1126826.124
2018-11-30,ANTIOQUIA,PORCE III,11344.061,10055564.73808
2018-11-30,ANTIOQUIA,RIOGRANDE2,3318.106,6183843.54866
2018-12-01,ANTIOQUIA,AMANI,540.288,300580.224
2018-12-01,ANTIOQUIA,PENOL,1947.629,2440595.54022
2018-12-01,ANTIOQUIA,PLAYAS,1240.186,535312.50705
2018-12-01,ANTIOQUIA,PORCE III,6205.594,5500741.94816
2018-12-01,ANTIOQUIA,RIOGRANDE2,3389.386,6316685.70866
2018-12-02,ANTIOQUIA,AMANI,2.016,1121.568
2018-12-02,ANTIOQUIA,PENOL,1597.277,2001565.55622
2018-12-02,ANTIOQUIA,PLAYAS,292.637,126313.50952
2018-12-02,ANTIOQUIA,RIOGRANDE2,2563.488,4777487.136
2018-12-03,ANTIOQUIA,PENOL,1139.616,1428065.472
2018-12-03,ANTIOQUIA,PLAYAS,68.688,29648.412
2018-12-03,ANTIOQUIA,RIOGRANDE2,1854.662,3456471.74733
2018-12-04,ANTIOQUIA,PENOL,794.534,995639.38355
2018-12-04,ANTIOQUIA,RIOGRANDE2,1366.934,2547509.33133
2018-12-05,ANTIOQUIA,PENOL,526.435,659681.54777
2018-12-05,ANTIOQUIA,RIOGRANDE2,1138.579,2121931.72966
2018-12-06,ANTIOQUIA,PENOL,340.416,426579.072
2018-12-06,ANTIOQUIA,RIOGRANDE2,719.885,1341625.67833
2018-12-07,ANTIOQUIA,PENOL,247.968,310731.456
2018-12-07,ANTIOQUIA,RIOGRANDE2,179.107,333795.74566
2018-12-08,ANTIOQUIA,PENOL,257.904,323182.368
2018-12-08,ANTIOQUIA,RIOGRANDE2,4.752,8856.144
2018-12-09,ANTIOQUIA,AMANI,40.32,22431.36
2018-12-09,ANTIOQUIA,PENOL,145.152,181891.584
2018-12-10,ANTIOQUIA,PENOL,24.71,30964.37555
2019-01-03,ANTIOQUIA,PORCE III,184.032,163129.032
2019-02-05,ANTIOQUIA,PORCE III,8060.688,7145128.188
2019-02-06,ANTIOQUIA,PORCE III,12184.387,10800443.70991
2019-02-07,ANTIOQUIA,PORCE II,8244.115,5107687.24888
2019-02-07,ANTIOQUIA,PORCE III,13145.674,11652544.52816
2019-02-08,ANTIOQUIA,PORCE II,8177.501,5066416.17511
2019-02-08,ANTIOQUIA,PORCE III,14123.549,12519349.22608
2019-02-09,ANTIOQUIA,PORCE II,5406.739,3349775.18488
2019-02-09,ANTIOQUIA,PORCE III,13589.856,12046274.856
2019-02-10,ANTIOQUIA,PORCE III,4940.179,4379057.00191
2019-04-09,ANTIOQUIA,PLAYAS,1037.059,447462.1513
2019-04-10,ANTIOQUIA,PLAYAS,4240.253,1829551.38469
2019-04-11,ANTIOQUIA,PLAYAS,2850.25,1229803.70138
2019-04-12,ANTIOQUIA,PLAYAS,2214.173,955354.14469
2019-04-13,ANTIOQUIA,PLAYAS,1378.685,594864.28069
2019-04-14,ANTIOQUIA,PLAYAS,1110.326,479074.82661
2019-04-15,ANTIOQUIA,PLAYAS,2079.043,897049.3033
2019-04-16,ANTIOQUIA,PLAYAS,2011.392,867859.776
2019-04-17,ANTIOQUIA,PLAYAS,4535.654,1957008.71061
2019-04-18,ANTIOQUIA,PLAYAS,2329.69,1005196.52138
2019-04-19,ANTIOQUIA,PLAYAS,15.12,6523.86
2019-04-21,ANTIOQUIA,PLAYAS,845.77,364926.26138
2019-04-22,ANTIOQUIA,PLAYAS,1621.469,699618.83269
2019-04-23,ANTIOQUIA,PLAYAS,15.034,6486.75338
2019-05-11,ANTIOQUIA,PLAYAS,391.046,168725.48661
2019-05-11,ANTIOQUIA,PORCE II,4102.272,2542383.072
2019-05-11,ANTIOQUIA,TRONERAS,78.019,13449.60872
2019-05-12,ANTIOQUIA,PLAYAS,6345.648,2737970.844
2019-05-12,ANTIOQUIA,PORCE II,12043.21,7463779.3975
2019-05-12,ANTIOQUIA,PUNCHINA,1312.776,1944367.12
2019-05-12,ANTIOQUIA,TRONERAS,853.718,147171.49744
2019-05-13,ANTIOQUIA,PLAYAS,1836.95,792592.89861
2019-05-13,ANTIOQUIA,PORCE II,8101.987,5021206.44325
2019-05-13,ANTIOQUIA,PUNCHINA,994.104,1472378.48
2019-05-13,ANTIOQUIA,TRONERAS,446.083,76899.75272
2019-05-14,ANTIOQUIA,PLAYAS,391.219,168800.1313
2019-05-14,ANTIOQUIA,PORCE II,3924.806,2432398.5185
2019-05-14,ANTIOQUIA,TRONERAS,1464.653,252489.90327
2019-05-15,ANTIOQUIA,PORCE II,5973.523,3702090.87925
2019-05-15,ANTIOQUIA,PORCE III,5907.168,5255410.464
2019-05-15,ANTIOQUIA,TRONERAS,103.766,17888.10544
2019-05-16,ANTIOQUIA,PORCE II,4907.52,3041435.52
2019-05-16,ANTIOQUIA,PORCE III,12912.566,11487879.55133
2019-05-17,ANTIOQUIA,PLAYAS,0.432,186.396
2019-05-17,ANTIOQUIA,PORCE III,8747.654,7782496.17533
2019-05-18,ANTIOQUIA,PLAYAS,409.018,176479.90538
2019-05-19,ANTIOQUIA,PLAYAS,2309.558,996510.12261
2019-05-20,ANTIOQUIA,PLAYAS,3302.64,1424997.42
2019-05-21,ANTIOQUIA,PLAYAS,6205.939,2677690.2913
2019-05-22,ANTIOQUIA,PLAYAS,12093.494,5218006.73061
2019-05-23,ANTIOQUIA,PLAYAS,11794.378,5088946.48538
2019-05-23,ANTIOQUIA,PORCE II,7099.92,4400175.42
2019-05-24,ANTIOQUIA,PLAYAS,6864.998,2962055.94261
2019-05-24,ANTIOQUIA,PORCE II,11843.885,7340247.72875
2019-05-24,ANTIOQUIA,TRONERAS,188.957,32574.08727
2019-05-25,ANTIOQUIA,PLAYAS,9028.022,3895340.71461
2019-05-25,ANTIOQUIA,PORCE II,11607.149,7193530.59275
2019-05-25,ANTIOQUIA,TRONERAS,360.461,62139.47127
2019-05-26,ANTIOQUIA,PLAYAS,5193.763,2240964.4633
2019-05-26,ANTIOQUIA,PORCE II,4576.003,2835977.85925
2019-05-26,ANTIOQUIA,TRONERAS,487.382,84019.24144
2019-05-27,ANTIOQUIA,PLAYAS,4416.25,1905489.20138
2019-05-27,ANTIOQUIA,TRONERAS,2719.094,468741.59344
2019-05-28,ANTIOQUIA,PLAYAS,4587.754,1979488.41338
2019-05-28,ANTIOQUIA,TRONERAS,2113.69,364376.67055
2019-05-29,ANTIOQUIA,PLAYAS,4769.798,2058035.34261
2019-05-29,ANTIOQUIA,TRONERAS,768.787,132530.33672
2019-05-30,ANTIOQUIA,PLAYAS,5773.853,2491257.18469
2019-05-30,ANTIOQUIA,RIOGRANDE2,208.915,389342.11847
2019-05-30,ANTIOQUIA,TRONERAS,1447.805,249585.49527
2019-05-31,ANTIOQUIA,PLAYAS,7133.184,3077770.752
2019-05-31,ANTIOQUIA,RIOGRANDE2,1231.027,2294189.79047
2019-05-31,ANTIOQUIA,TRONERAS,725.587,125083.13672
2019-06-01,ANTIOQUIA,PLAYAS,8585.222,3704284.81461
2019-06-01,ANTIOQUIA,RIOGRANDE2,1902.701,3545947.57752
2019-06-01,ANTIOQUIA,TRONERAS,236.736,40810.656
2019-06-02,ANTIOQUIA,PLAYAS,5921.77,2555079.26138
2019-06-02,ANTIOQUIA,RIOGRANDE2,3108.586,5793281.75905
2019-06-02,ANTIOQUIA,TRONERAS,9.245,1593.73527
2019-06-03,ANTIOQUIA,PLAYAS,4916.074,2121149.37338
2019-06-03,ANTIOQUIA,RIOGRANDE2,3171.398,5910340.64494
2019-06-04,ANTIOQUIA,PLAYAS,5582.822,2408832.61461
2019-06-04,ANTIOQUIA,RIOGRANDE2,2455.661,4576465.33752
2019-06-05,ANTIOQUIA,PLAYAS,7656.509,3303570.95269
2019-06-05,ANTIOQUIA,RIOGRANDE2,1902.874,3546269.98705
2019-06-05,ANTIOQUIA,TRONERAS,189.562,32678.38255
2019-06-06,ANTIOQUIA,PLAYAS,7990.272,3447580.416
2019-06-06,ANTIOQUIA,RIOGRANDE2,1511.827,2817499.59047
2019-06-06,ANTIOQUIA,TRONERAS,410.746,70808.04655
2019-06-07,ANTIOQUIA,PLAYAS,10796.717,4658483.47669
2019-06-07,ANTIOQUIA,RIOGRANDE2,1309.306,2440073.57905
2019-06-07,ANTIOQUIA,TRONERAS,566.006,97573.14544
2019-06-08,ANTIOQUIA,PLAYAS,10464.336,4515070.308
2019-06-08,ANTIOQUIA,RIOGRANDE2,1615.939,3011526.76247
2019-06-08,ANTIOQUIA,TRONERAS,623.894,107552.39344
2019-06-09,ANTIOQUIA,PLAYAS,8249.04,3559231.62
2019-06-09,ANTIOQUIA,RIOGRANDE2,1507.939,2810253.76247
2019-06-09,ANTIOQUIA,TRONERAS,599.53,103352.31055
2019-06-10,ANTIOQUIA,PLAYAS,10679.213,4607783.76469
2019-06-10,ANTIOQUIA,RIOGRANDE2,1624.579,3027628.60247
2019-06-10,ANTIOQUIA,TRONERAS,905.04,156018.84
2019-06-11,ANTIOQUIA,PLAYAS,8353.066,3604115.94938
2019-06-11,ANTIOQUIA,RIOGRANDE2,1151.107,2145247.77047
2019-06-11,ANTIOQUIA,TRONERAS,827.021,142569.23127
2019-06-12,ANTIOQUIA,PLAYAS,7455.11,3216672.87861
2019-06-12,ANTIOQUIA,RIOGRANDE2,1019.002,1899051.75505
2019-06-12,ANTIOQUIA,TRONERAS,1242.605,214211.29527
2019-06-13,ANTIOQUIA,PLAYAS,6243.35,2693832.09861
2019-06-13,ANTIOQUIA,RIOGRANDE2,788.141,1468810.21752
2019-06-13,ANTIOQUIA,TRONERAS,1233.965,212721.85527
2019-06-14,ANTIOQUIA,PLAYAS,7277.299,3139952.3713
2019-06-14,ANTIOQUIA,RIOGRANDE2,452.045,842448.64152
2019-06-14,ANTIOQUIA,TRONERAS,644.285,111067.57527
2019-06-15,ANTIOQUIA,PLAYAS,9853.229,4251394.61269
2019-06-15,ANTIOQUIA,RIOGRANDE2,325.296,606234.276
2019-06-15,ANTIOQUIA,TRONERAS,1362.096,234810.216
2019-06-16,ANTIOQUIA,PLAYAS,8118.49,3502902.92138
2019-06-16,ANTIOQUIA,RIOGRANDE2,150.509,280494.42552
2019-06-16,ANTIOQUIA,TRONERAS,177.725,30637.81527
2019-06-17,ANTIOQUIA,PLAYAS,6736.608,2906659.224
2019-06-17,ANTIOQUIA,RIOGRANDE2,46.483,86627.52647
2019-06-18,ANTIOQUIA,PLAYAS,5048.093,2178111.90469
2019-06-18,ANTIOQUIA,RIOGRANDE2,1.123,2092.86647
2019-06-19,ANTIOQUIA,PLAYAS,6829.834,2946883.65338
2019-06-19,VALLE,ALTOANCHICAYA,349.14,378826.59833
2019-06-20,ANTIOQUIA,PLAYAS,6928.33,2989381.94138
2019-06-20,VALLE,ALTOANCHICAYA,3768.78,4089230.98833
2019-06-21,ANTIOQUIA,PLAYAS,6261.235,2701548.9793
2019-06-21,VALLE,ALTOANCHICAYA,1560.42,1693099.045
2019-06-22,ANTIOQUIA,PLAYAS,10899.36,4702771.08
2019-06-22,VALLE,ALTOANCHICAYA,1576.69,1710752.44694
2019-06-23,ANTIOQUIA,PLAYAS,9672.826,4173555.72938
2019-06-23,VALLE,ALTOANCHICAYA,6667.87,7234824.16861
2019-06-24,ANTIOQUIA,PLAYAS,4952.448,2136843.744
2019-06-24,VALLE,ALTOANCHICAYA,4079.23,4426077.86194
2019-06-25,ANTIOQUIA,PLAYAS,7631.971,3292983.4873
2019-06-26,ANTIOQUIA,PLAYAS,5849.107,2523727.1953
2019-06-26,VALLE,ALTOANCHICAYA,3444.48,3737356.48
2019-06-27,ANTIOQUIA,PLAYAS,4879.613,2105417.46469
2019-06-28,ANTIOQUIA,PLAYAS,6434.64,2776368.42
2019-06-29,ANTIOQUIA,PLAYAS,2499.293,1078375.50469
2019-06-30,ANTIOQUIA,PLAYAS,842.141,363360.44869
2019-06-30,VALLE,ALTOANCHICAYA,1799.19,1952171.1275
2019-07-01,ANTIOQUIA,PLAYAS,892.512,385094.136
2019-07-01,VALLE,ALTOANCHICAYA,407.25,441877.5625
2019-07-02,ANTIOQUIA,PLAYAS,2227.046,960908.48661
2019-07-02,ORIENTE,GUAVIO,3641.94,9903244.18
2019-07-02,VALLE,ALTOANCHICAYA,4714.15,5114983.69861
2019-07-03,ANTIOQUIA,PLAYAS,5295.715,2284953.9193
2019-07-03,ORIENTE,GUAVIO,6677.28,18157008.16
2019-07-03,VALLE,ALTOANCHICAYA,1703.81,1692214.62638
2019-07-04,ANTIOQUIA,PLAYAS,5306.947,2289800.2153
2019-07-04,VALLE,ALTOANCHICAYA,68.56,68093.41111
2019-07-05,ANTIOQUIA,PLAYAS,4051.728,1748208.084
2019-07-05,ANTIOQUIA,PORCE II,12.182,7549.7945
2019-07-05,ORIENTE,GUAVIO,367.2,998498.4
2019-07-06,ANTIOQUIA,PLAYAS,834.451,360042.4273
2019-07-06,ORIENTE,GUAVIO,2201.04,5985116.88
2019-07-07,ANTIOQUIA,PLAYAS,856.656,369623.268
2019-07-08,ANTIOQUIA,PLAYAS,616.896,266173.488
2019-07-09,ANTIOQUIA,PLAYAS,1226.621,585813.74591
2019-07-10,ANTIOQUIA,PLAYAS,2881.526,1376168.79216
2019-07-11,ANTIOQUIA,PLAYAS,3181.853,1519599.96191
2019-07-12,ANTIOQUIA,PLAYAS,6493.651,3101259.49008
2019-07-13,ANTIOQUIA,PLAYAS,6233.069,2976809.86991
2019-07-14,ANTIOQUIA,PLAYAS,7566.912,3613831.056
2019-07-14,ORIENTE,GUAVIO,11634.66,31637226.02
2019-07-15,ANTIOQUIA,PLAYAS,6407.597,3060161.53391
2019-07-15,ANTIOQUIA,PUNCHINA,3934.836,5827929.32
2019-07-15,ORIENTE,GUAVIO,10161.5,27631376.61111
2019-07-16,ANTIOQUIA,PLAYAS,4001.875,1911228.80208
2019-07-16,ANTIOQUIA,PUNCHINA,446.508,661327.96
2019-07-16,ORIENTE,GUAVIO,2752.2,7483843.4
2019-07-17,ANTIOQUIA,PLAYAS,1962.49,937252.51583
2019-07-18,ANTIOQUIA,PLAYAS,1.728,825.264
2019-07-19,ORIENTE,GUAVIO,6449.4,17537351.8
2019-07-20,ORIENTE,GUAVIO,10032.48,27280542.56
2019-07-21,ORIENTE,GUAVIO,21698.64,59003424.08
2019-07-22,ORIENTE,GUAVIO,20451.24,55611466.28
2019-07-23,ORIENTE,GUAVIO,22204.8,60379785.6
2019-07-24,ORIENTE,GUAVIO,15558.48,42306964.56
2019-07-25,ORIENTE,GUAVIO,4404.24,11976107.28
2019-07-26,ANTIOQUIA,TRONERAS,4.666,804.36655
2019-07-26,ORIENTE,GUAVIO,4408.2,11986875.4
2019-07-27,ANTIOQUIA,TRONERAS,26.093,4498.14327
2019-07-27,ORIENTE,GUAVIO,7701.84,20943014.48
2019-07-28,CENTRO,EL QUIMBO,9437.54,2896276.16444
2019-07-28,ORIENTE,GUAVIO,11136.96,30283869.12
2019-07-29,CENTRO,EL QUIMBO,24594.13,7547665.22888
2019-07-29,ORIENTE,GUAVIO,7458.48,20281264.56
2019-08-03,ORIENTE,GUAVIO,1856.88,5049269.36
2019-08-04,CENTRO,EL QUIMBO,5964.42,1830414.22666
2019-08-04,ORIENTE,GUAVIO,1110.96,3020947.12
2019-08-05,CENTRO,EL QUIMBO,29366.54,9012264.83111
2019-08-08,ORIENTE,GUAVIO,2600.64,7071718.08
2019-08-09,ORIENTE,GUAVIO,4066.26,11057064.55333
2019-08-12,ORIENTE,GUAVIO,154.8,420935.6
2019-08-13,ORIENTE,GUAVIO,9195.12,25003574.64
2019-08-14,CENTRO,EL QUIMBO,2968.63,911039.56222
2019-08-14,ORIENTE,GUAVIO,12755.52,34685093.44
2019-08-15,CENTRO,EL QUIMBO,4260.89,1307619.79777
2019-08-15,ORIENTE,GUAVIO,1114.56,3030736.32
2019-08-19,ORIENTE,GUAVIO,8374.68,22772615.96
2019-08-20,ORIENTE,GUAVIO,1671.84,4546104.48
2019-09-20,ANTIOQUIA,TRONERAS,8.208,1414.968
2019-09-30,CENTRO,EL QUIMBO,35.28,10827.04
2019-10-01,CENTRO,EL QUIMBO,6856.26,2104110.01332
2019-10-02,CENTRO,EL QUIMBO,6888.32,2113948.8711
2019-10-03,CENTRO,EL QUIMBO,6553.92,2011325.22666
2019-10-04,CENTRO,EL QUIMBO,6520.14,2000958.52
2019-10-05,CENTRO,EL QUIMBO,6094.26,1870260.68
2019-10-06,CENTRO,EL QUIMBO,4891.5,1501147.0
2019-10-08,CENTRO,EL QUIMBO,1899.82,583033.64888
2019-10-13,ANTIOQUIA,TRONERAS,531.014,91540.91344
2019-10-14,ANTIOQUIA,TRONERAS,1871.596,322642.35488
2019-10-15,ANTIOQUIA,TRONERAS,1359.764,234408.2051
2019-10-16,ANTIOQUIA,TRONERAS,38.188,6583.18688
2019-10-20,ANTIOQUIA,TRONERAS,9.504,1638.384
2019-10-21,ANTIOQUIA,TRONERAS,19.18,3306.41888
2019-10-22,ANTIOQUIA,TRONERAS,1406.938,242540.47854
2019-10-23,ANTIOQUIA,TRONERAS,531.532,91630.21088
2019-10-24,ANTIOQUIA,TRONERAS,237.428,40929.9491
2019-10-24,CENTRO,EL QUIMBO,350.46,107552.28
2019-10-25,ANTIOQUIA,TRONERAS,166.58,28716.5411
2019-10-25,CENTRO,EL QUIMBO,337.76,103654.7911
2019-10-26,ANTIOQUIA,TRONERAS,159.322,27465.34254
2019-10-31,ANTIOQUIA,TRONERAS,19.7,3396.0611
2019-10-31,CENTRO,EL QUIMBO,174.82,53650.31554
2019-11-02,ANTIOQUIA,TRONERAS,30.412,5242.69088
2019-11-03,ANTIOQUIA,TRONERAS,992.218,171047.35854
2019-11-04,ANTIOQUIA,TRONERAS,3711.052,639744.13088
2019-11-05,ANTIOQUIA,TRONERAS,5755.45,992175.63054
2019-11-06,ANTIOQUIA,TRONERAS,5776.532,995809.9331
2019-11-07,ANTIOQUIA,TRONERAS,5340.384,920622.864
2019-11-08,ANTIOQUIA,TRONERAS,4846.522,835486.54254
2019-11-09,ANTIOQUIA,TRONERAS,2783.636,479867.9171
2019-11-10,ANTIOQUIA,TRONERAS,657.332,113316.7331
2019-11-11,ANTIOQUIA,TRONERAS,343.354,59190.41454
2019-11-12,ANTIOQUIA,TRONERAS,1352.678,233186.65744
2019-11-13,ANTIOQUIA,TRONERAS,1904.948,328391.8691
2019-11-14,ANTIOQUIA,TRONERAS,789.004,136015.52288
2019-11-15,ANTIOQUIA,TRONERAS,43.718,7536.49744
2019-11-28,ANTIOQUIA,PORCE II,3738.874,2094392.58566
2019-11-28,ANTIOQUIA,PORCE III,8584.704,7637524.992
2019-11-30,ANTIOQUIA,PORCE II,5858.438,3281701.68633
2019-11-30,ANTIOQUIA,PORCE III,22173.437,19726967.78433
2019-12-01,ANTIOQUIA,PORCE III,15832.973,14086068.31233
2019-12-02,ANTIOQUIA,PORCE III,4051.728,3604687.344
2019-12-17,CENTRO,EL QUIMBO,1027.52,315334.47111
2019-12-31,VALLE,ALTOANCHICAYA,9031.47,8970005.82916
2020-01-01,VALLE,ALTOANCHICAYA,15287.94,15183897.075
2020-01-02,VALLE,ALTOANCHICAYA,11564.54,11485836.88054
2020-01-05,VALLE,ALTOANCHICAYA,288.36,286397.55
2020-01-06,VALLE,ALTOANCHICAYA,2563.42,2545974.50276
2020-03-27,ANTIOQUIA,TRONERAS,0.95,165.08888
2020-07-15,ANTIOQUIA,TRONERAS,6.998,1216.09688
2020-07-25,ANTIOQUIA,PLAYAS,4.32,2063.16
2020-07-26,ANTIOQUIA,PLAYAS,3.888,1856.844
2020-07-28,ANTIOQUIA,TRONERAS,283.824,49322.304
2020-07-29,ANTIOQUIA,TRONERAS,94.781,16470.83155
2020-09-01,ANTIOQUIA,PORCE II,1334.707,763304.10322
2020-09-02,ANTIOQUIA,PORCE II,19440.0,11117520.0
2020-09-03,ANTIOQUIA,PORCE II,8293.622,4743030.27044
2020-09-05,ANTIOQUIA,PORCE II,1551.744,887425.152
2020-09-06,ANTIOQUIA,PORCE II,3993.667,2283933.78322
2020-09-08,ANTIOQUIA,PORCE II,9737.971,5569037.41522
2020-09-08,ANTIOQUIA,SAN LORENZO,32.76,85594.6
2020-09-09,ANTIOQUIA,PORCE II,4509.043,2578671.59122
2020-09-09,ANTIOQUIA,SAN LORENZO,12.6,32921.0
2020-09-12,ANTIOQUIA,PORCE II,11349.245,6490507.11277
2020-09-13,ANTIOQUIA,PORCE II,6727.19,3847205.21444
2020-09-16,ANTIOQUIA,PORCE II,5909.76,3379726.08
2020-09-17,ANTIOQUIA,PORCE II,9006.077,5150475.36877
2020-09-18,ANTIOQUIA,PLAYAS,494.813,236314.44191
2020-09-19,ANTIOQUIA,PLAYAS,754.79,360475.12416
2020-09-20,ANTIOQUIA,PLAYAS,4.925,2352.09791
2020-09-24,ANTIOQUIA,PLAYAS,885.514,422906.72783
2020-09-25,ANTIOQUIA,PLAYAS,2470.522,1179880.13183
2020-09-26,ANTIOQUIA,PLAYAS,492.826,235365.48383
2020-09-27,ANTIOQUIA,PLAYAS,90.202,43078.97183
2020-09-29,ANTIOQUIA,PLAYAS,89.338,42666.33983
2020-09-29,ANTIOQUIA,TRONERAS,341.107,59276.81644
2020-09-30,ANTIOQUIA,PLAYAS,2144.102,1023987.38016
2020-09-30,ANTIOQUIA,TRONERAS,1226.448,213129.408
2020-10-01,ANTIOQUIA,PLAYAS,2814.048,1343942.424
2020-10-01,ANTIOQUIA,TRONERAS,1809.389,314431.59955
2020-10-02,ANTIOQUIA,PLAYAS,5178.125,2472986.19791
2020-10-02,ANTIOQUIA,PORCE III,11399.098,10182877.57172
2020-10-02,ANTIOQUIA,TRONERAS,2104.618,365735.83911
2020-10-03,ANTIOQUIA,PLAYAS,7157.722,3418408.73183
2020-10-03,ANTIOQUIA,PORCE III,24268.896,21679539.624
2020-10-03,ANTIOQUIA,TRONERAS,707.702,122982.88088
2020-10-04,ANTIOQUIA,PLAYAS,12278.477,5863995.97391
2020-10-04,ANTIOQUIA,PORCE III,18456.422,16487224.30827
2020-10-04,ANTIOQUIA,TRONERAS,137.29,23857.95111
2020-10-05,ANTIOQUIA,PLAYAS,7002.979,3344506.05408
2020-10-05,ANTIOQUIA,PORCE III,16301.952,14562624.288
2020-10-05,ANTIOQUIA,TRONERAS,657.763,114304.59244
2020-10-06,ANTIOQUIA,PLAYAS,4900.262,2340283.46016
2020-10-06,ANTIOQUIA,PORCE II,4798.829,2744396.98477
2020-10-06,ANTIOQUIA,PORCE III,12693.024,11338748.856
2020-10-06,ANTIOQUIA,TRONERAS,1983.658,344715.67911
2020-10-07,ANTIOQUIA,PLAYAS,2112.48,1008885.24
2020-10-07,ANTIOQUIA,PORCE II,7361.539,4209982.35922
2020-10-07,ANTIOQUIA,PORCE III,12006.317,10725309.67786
2020-10-07,ANTIOQUIA,TRONERAS,438.134,76137.95288
2020-10-08,ANTIOQUIA,PLAYAS,470.621,224760.74591
2020-10-08,ANTIOQUIA,PORCE II,7313.069,4182262.90477
2020-10-08,ANTIOQUIA,PORCE III,14213.405,12696913.64986
2020-10-08,ANTIOQUIA,TRONERAS,1274.659,221507.40844
2020-10-09,ANTIOQUIA,PLAYAS,682.733,326061.90191
2020-10-09,ANTIOQUIA,PORCE II,3114.806,1781322.94244
2020-10-09,ANTIOQUIA,PORCE III,14973.379,13375802.64613
2020-10-09,ANTIOQUIA,TRONERAS,130.032,22596.672
2020-10-10,ANTIOQUIA,PLAYAS,21.341,10192.10591
2020-10-10,ANTIOQUIA,PORCE III,14918.17,13326484.13972
2020-10-11,ANTIOQUIA,PORCE III,6710.256,5994308.964
